EMS_0004,EMS_1126,EMS_0107,Limit
8.7,3.5,170,3.7
8.7,3.5,180,3.8
8.7,3.5,190,3.9
8.7,3.5,200,4
8.7,3.5,210,4.1
8.7,3.5,220,4.2
8.7,3.5,230,4.2
8.7,3.5,243,4.3
8.7,4,8,1.6
8.7,4,15,1.7
8.7,4,20,1.8
8.7,4,30,2.1
8.7,4,40,2.3
8.7,4,50,2.5
8.7,4,60,2.7
8.7,4,70,2.9
8.7,4,80,3.1
8.7,4,90,3.2
8.7,4,100,3.4
8.7,4,110,3.5
8.7,4,120,3.7
8.7,4,130,3.8
8.7,4,140,3.9
8.7,4,150,4
8.7,4,160,4.1
8.7,4,170,4.3
8.7,4,180,4.4
8.7,4,190,4.5
8.7,4,200,4.6
8.7,4,210,4.7
8.7,4,220,4.7
8.7,4,230,4.8
8.7,4,243,4.9
8.7,4.5,8,1.8
8.7,4.5,15,1.9
8.7,4.5,20,2
8.7,4.5,30,2.3
8.7,4.5,40,2.6
8.7,4.5,50,2.8
8.7,4.5,60,3
8.7,4.5,70,3.3
8.7,4.5,80,3.4
8.7,4.5,90,3.6
8.7,4.5,100,3.8
8.7,4.5,110,4
8.7,4.5,120,4.1
8.7,4.5,130,4.2
8.7,4.5,140,4.4
8.7,4.5,150,4.5
8.7,4.5,160,4.6
8.7,4.5,170,4.8
8.7,4.5,180,4.9
8.7,4.5,190,5
8.7,4.5,200,5.1
8.7,4.5,210,5.2
8.7,4.5,220,5.3
8.7,4.5,230,5.4
8.7,4.5,243,5.5
8.7,5,8,2
8.7,5,15,2.1
8.7,5,20,2.2
8.7,5,30,2.6
8.7,5,40,2.9
8.7,5,50,3.1
8.7,5,60,3.4
8.7,5,70,3.6
8.7,5,80,3.8
8.7,5,90,4
8.7,5,100,4.2
8.7,5,110,4.4
8.7,5,120,4.5
8.7,5,130,4.7
8.7,5,140,4.9
8.7,5,150,5
8.7,5,160,5.1
8.7,5,170,5.3
8.7,5,180,5.4
8.7,5,190,5.5
8.7,5,200,5.7
8.7,5,210,5.8
8.7,5,220,5.9
8.7,5,230,6
8.7,5,243,6.1
8.7,5.5,8,2.2
8.7,5.5,15,2.3
8.7,5.5,20,2.4
8.7,5.5,30,2.8
8.7,5.5,40,3.1
8.7,5.5,50,3.4
8.7,5.5,60,3.7
8.7,5.5,70,4
8.7,5.5,80,4.2
8.7,5.5,90,4.4
8.7,5.5,100,4.6
8.7,5.5,110,4.8
8.7,5.5,120,5
8.7,5.5,130,5.2
8.7,5.5,140,5.3
8.7,5.5,150,5.5
8.7,5.5,160,5.6
8.7,5.5,170,5.8
8.7,5.5,180,5.9
8.7,5.5,190,6.1
8.7,5.5,200,6.2
8.7,5.5,210,6.3
8.7,5.5,220,6.4
8.7,5.5,230,6.6
8.7,5.5,243,6.6
8.7,6,8,2.5
8.7,6,15,2.5
8.7,6,20,2.7
8.7,6,30,3.1
8.7,6,40,3.4
8.7,6,50,3.7
8.7,6,60,4
8.7,6,70,4.3
8.7,6,80,4.6
8.7,6,90,4.8
8.7,6,100,5
8.7,6,110,5.2
8.7,6,120,5.4
8.7,6,130,5.6
8.7,6,140,5.8
8.7,6,150,6
8.7,6,160,6.1
8.7,6,170,6.3
8.7,6,180,6.5
8.7,6,190,6.6
8.7,6,200,6.7
8.7,6,210,6.9
8.7,6,220,7
8.7,6,230,7.1
8.7,6,243,7.2
8.7,6.5,8,2.7
8.7,6.5,15,2.7
8.7,6.5,20,2.9
8.7,6.5,30,3.3
8.7,6.5,40,3.7
8.7,6.5,50,4
8.7,6.5,60,4.4
8.7,6.5,70,4.7
8.7,6.5,80,4.9
8.7,6.5,90,5.2
8.7,6.5,100,5.4
8.7,6.5,110,5.6
8.7,6.5,120,5.9
8.7,6.5,130,6.1
8.7,6.5,140,6.3
8.7,6.5,150,6.4
8.7,6.5,160,6.6
8.7,6.5,170,6.8
8.7,6.5,180,7
8.7,6.5,190,7.1
8.7,6.5,200,7.3
8.7,6.5,210,7.4
8.7,6.5,220,7.6
8.7,6.5,230,7.7
8.7,6.5,243,7.8
8.7,7,8,2.9
8.7,7,15,2.9
8.7,7,20,3.1
8.7,7,30,3.5
8.7,7,40,4
8.7,7,50,4.3
8.7,7,60,4.7
8.7,7,70,5
8.7,7,80,5.3
8.7,7,90,5.6
8.7,7,100,5.8
8.7,7,110,6.1
8.7,7,120,6.3
8.7,7,130,6.5
8.7,7,140,6.7
8.7,7,150,6.9
8.7,7,160,7.1
8.7,7,170,7.3
8.7,7,180,7.5
8.7,7,190,7.7
8.7,7,200,7.8
8.7,7,210,8
8.7,7,220,8.1
8.7,7,230,8.3
8.7,7,243,8.4
8.7,7.5,8,3.1
8.7,7.5,15,3.1
8.7,7.5,20,3.3
8.7,7.5,30,3.8
8.7,7.5,40,4.2
8.7,7.5,50,4.6
8.7,7.5,60,5
8.7,7.5,70,5.3
8.7,7.5,80,5.7
8.7,7.5,90,5.9
8.7,7.5,100,6.2
8.7,7.5,110,6.5
8.7,7.5,120,6.7
8.7,7.5,130,7
8.7,7.5,140,7.2
8.7,7.5,150,7.4
8.7,7.5,160,7.6
8.7,7.5,170,7.8
8.7,7.5,180,8
8.7,7.5,190,8.2
8.7,7.5,200,8.4
8.7,7.5,210,8.5
8.7,7.5,220,8.7
8.7,7.5,230,8.8
8.7,7.5,243,9
8.7,8,8,3.4
8.7,8,15,3.3
8.7,8,20,3.5
8.7,8,30,4
8.7,8,40,4.5
8.7,8,50,4.9
8.7,8,60,5.3
8.7,8,70,5.7
8.7,8,80,6
8.7,8,90,6.3
8.7,8,100,6.6
8.7,8,110,6.9
8.7,8,120,7.2
8.7,8,130,7.4
8.7,8,140,7.7
8.7,8,150,7.9
8.7,8,160,8.1
8.7,8,170,8.3
8.7,8,180,8.5
8.7,8,190,8.7
8.7,8,200,8.9
8.7,8,210,9.1
8.7,8,220,9.3
8.7,8,230,9.4
8.7,8,243,9.6
8.7,8.5,8,3.6
8.7,8.5,15,3.5
8.7,8.5,20,3.7
8.7,8.5,30,4.3
8.7,8.5,40,4.8
8.7,8.5,50,5.2
8.7,8.5,60,5.7
8.7,8.5,70,6
8.7,8.5,80,6.4
8.7,8.5,90,6.7
8.7,8.5,100,7
8.7,8.5,110,7.3
8.7,8.5,120,7.6
8.7,8.5,130,7.9
8.7,8.5,140,8.1
8.7,8.5,150,8.4
8.7,8.5,160,8.6
8.7,8.5,170,8.8
8.7,8.5,180,9
8.7,8.5,190,9.3
8.7,8.5,200,9.5
8.7,8.5,210,9.7
8.7,8.5,220,9.8
8.7,8.5,230,10
8.7,8.5,243,10.1
8.7,9,8,3.9
8.7,9,15,3.7
8.7,9,20,3.9
8.7,9,30,4.5
8.7,9,40,5
8.7,9,50,5.5
8.7,9,60,6
8.7,9,70,6.4
8.7,9,80,6.7
8.7,9,90,7.1
8.7,9,100,7.4
8.7,9,110,7.7
8.7,9,120,8
8.7,9,130,8.3
8.7,9,140,8.6
8.7,9,150,8.8
8.7,9,160,9.1
8.7,9,170,9.3
8.7,9,180,9.6
8.7,9,190,9.8
8.7,9,200,10
8.7,9,210,10.2
8.7,9,220,10.4
8.7,9,230,10.6
8.7,9,243,10.7
8.7,9.5,8,4.1
8.7,9.5,15,3.9
8.7,9.5,20,4.1
8.7,9.5,30,4.8
8.7,9.5,40,5.3
8.7,9.5,50,5.8
8.7,9.5,60,6.3
8.7,9.5,70,6.7
8.7,9.5,80,7.1
8.7,9.5,90,7.5
8.7,9.5,100,7.8
8.7,9.5,110,8.2
8.7,9.5,120,8.5
8.7,9.5,130,8.8
8.7,9.5,140,9
8.7,9.5,150,9.3
8.7,9.5,160,9.6
8.7,9.5,170,9.8
8.7,9.5,180,10.1
8.7,9.5,190,10.3
8.7,9.5,200,10.5
8.7,9.5,210,10.8
8.7,9.5,220,10.9
8.7,9.5,230,11.1
8.7,9.5,243,11.3
8.7,10,8,4.4
8.7,10,15,4.1
8.7,10,20,4.4
8.7,10,30,5
8.7,10,40,5.6
8.7,10,50,6.1
8.7,10,60,6.6
8.7,10,70,7.1
8.7,10,80,7.5
8.7,10,90,7.9
8.7,10,100,8.2
8.7,10,110,8.6
8.7,10,120,8.9
8.7,10,130,9.2
8.7,10,140,9.5
8.7,10,150,9.8
8.7,10,160,10.1
8.7,10,170,10.3
8.7,10,180,10.6
8.7,10,190,10.9
8.7,10,200,11.1
8.7,10,210,11.3
8.7,10,220,11.5
8.7,10,230,11.7
8.7,10,243,11.9
8.7,10.5,8,4.7
8.7,10.5,15,4.3
8.7,10.5,20,4.6
8.7,10.5,30,5.2
8.7,10.5,40,5.9
8.7,10.5,50,6.4
8.7,10.5,60,6.9
8.7,10.5,70,7.4
8.7,10.5,80,7.8
8.7,10.5,90,8.2
8.7,10.5,100,8.6
8.7,10.5,110,9
8.7,10.5,120,9.3
8.7,10.5,130,9.7
8.7,10.5,140,10
8.7,10.5,150,10.3
8.7,10.5,160,10.6
8.7,10.5,170,10.8
8.7,10.5,180,11.1
8.7,10.5,190,11.4
8.7,10.5,200,11.6
8.7,10.5,210,11.8
8.7,10.5,220,12.1
8.7,10.5,230,12.3
8.7,10.5,243,12.4
8.7,11,8,5
8.7,11,15,4.5
8.7,11,20,4.8
8.7,11,30,5.5
8.7,11,40,6.1
8.7,11,50,6.7
8.7,11,60,7.3
8.7,11,70,7.7
8.7,11,80,8.2
8.7,11,90,8.6
8.7,11,100,9
8.7,11,110,9.4
8.7,11,120,9.8
8.7,11,130,10.1
8.7,11,140,10.4
8.7,11,150,10.7
8.7,11,160,11
8.7,11,170,11.3
8.7,11,180,11.6
8.7,11,190,11.9
8.7,11,200,12.2
8.7,11,210,12.4
8.7,11,220,12.6
8.7,11,230,12.8
8.7,11,243,13
8.7,11.5,8,5.3
8.7,11.5,15,4.7
8.7,11.5,20,5
8.7,11.5,30,5.7
8.7,11.5,40,6.4
8.7,11.5,50,7
8.7,11.5,60,7.6
8.7,11.5,70,8.1
8.7,11.5,80,8.6
8.7,11.5,90,9
8.7,11.5,100,9.4
8.7,11.5,110,9.8
8.7,11.5,120,10.2
8.7,11.5,130,10.5
8.7,11.5,140,10.9
8.7,11.5,150,11.2
8.7,11.5,160,11.5
8.7,11.5,170,11.8
8.7,11.5,180,12.1
8.7,11.5,190,12.4
8.7,11.5,200,12.7
8.7,11.5,210,12.9
8.7,11.5,220,13.2
8.7,11.5,230,13.4
8.7,11.5,243,13.6
8.7,12,8,5.7
8.7,12,15,4.9
8.7,12,20,5.2
8.7,12,30,6
8.7,12,40,6.7
8.7,12,50,7.3
8.7,12,60,7.9
8.7,12,70,8.4
8.7,12,80,8.9
8.7,12,90,9.4
8.7,12,100,9.8
8.7,12,110,10.2
8.7,12,120,10.6
8.7,12,130,11
8.7,12,140,11.3
8.7,12,150,11.7
8.7,12,160,12
8.7,12,170,12.3
8.7,12,180,12.6
8.7,12,190,13
8.7,12,200,13.2
8.7,12,210,13.5
8.7,12,220,13.7
8.7,12,230,14
8.7,12,243,14.2
8.7,12.5,8,6.1
8.7,12.5,15,5.1
8.7,12.5,20,5.4
8.7,12.5,30,6.2
8.7,12.5,40,6.9
8.7,12.5,50,7.6
8.7,12.5,60,8.2
8.7,12.5,70,8.8
8.7,12.5,80,9.3
8.7,12.5,90,9.8
8.7,12.5,100,10.2
8.7,12.5,110,10.6
8.7,12.5,120,11.1
8.7,12.5,130,11.4
8.7,12.5,140,11.8
8.7,12.5,150,12.2
8.7,12.5,160,12.5
8.7,12.5,170,12.8
8.7,12.5,180,13.2
8.7,12.5,190,13.5
8.7,12.5,200,13.8
8.7,12.5,210,14
8.7,12.5,220,14.3
8.7,12.5,230,14.5
8.7,12.5,243,14.7
8.7,13,8,6.5
8.7,13,15,5.3
8.7,13,20,5.6
8.7,13,30,6.4
8.7,13,40,7.2
8.7,13,50,7.9
8.7,13,60,8.5
8.7,13,70,9.1
8.7,13,80,9.6
8.7,13,90,10.1
8.7,13,100,10.6
8.7,13,110,11.1
8.7,13,120,11.5
8.7,13,130,11.9
8.7,13,140,12.3
8.7,13,150,12.6
8.7,13,160,13
8.7,13,170,13.3
8.7,13,180,13.7
8.7,13,190,14
8.7,13,200,14.3
8.7,13,210,14.6
8.7,13,220,14.8
8.7,13,230,15.1
8.7,13,243,15.3
8.7,13.5,8,6.9
8.7,13.5,15,5.5
8.7,13.5,20,5.8
8.7,13.5,30,6.7
8.7,13.5,40,7.5
8.7,13.5,50,8.2
8.7,13.5,60,8.8
8.7,13.5,70,9.4
8.7,13.5,80,10
8.7,13.5,90,10.5
8.7,13.5,100,11
8.7,13.5,110,11.5
8.7,13.5,120,11.9
8.7,13.5,130,12.3
8.7,13.5,140,12.7
8.7,13.5,150,13.1
8.7,13.5,160,13.5
8.7,13.5,170,13.8
8.7,13.5,180,14.2
8.7,13.5,190,14.5
8.7,13.5,200,14.8
8.7,13.5,210,15.1
8.7,13.5,220,15.4
8.7,13.5,230,15.7
8.7,13.5,243,15.9
8.7,14,8,7.4
8.7,14,15,5.7
8.7,14,20,6
8.7,14,30,6.9
8.7,14,40,7.7
8.7,14,50,8.5
8.7,14,60,9.2
8.7,14,70,9.8
8.7,14,80,10.3
8.7,14,90,10.9
8.7,14,100,11.4
8.7,14,110,11.9
8.7,14,120,12.3
8.7,14,130,12.8
8.7,14,140,13.2
8.7,14,150,13.6
8.7,14,160,14
8.7,14,170,14.3
8.7,14,180,14.7
8.7,14,190,15
8.7,14,200,15.4
8.7,14,210,15.7
8.7,14,220,16
8.7,14,230,16.2
8.7,14,243,16.5
8.7,14.5,8,8
8.7,14.5,15,6
8.7,14.5,20,6.3
8.7,14.5,30,7.1
8.7,14.5,40,8
8.7,14.5,50,8.8
8.7,14.5,60,9.5
8.7,14.5,70,10.1
8.7,14.5,80,10.7
8.7,14.5,90,11.3
8.7,14.5,100,11.8
8.7,14.5,110,12.3
8.7,14.5,120,12.8
8.7,14.5,130,13.2
8.7,14.5,140,13.6
8.7,14.5,150,14.1
8.7,14.5,160,14.5
8.7,14.5,170,14.8
8.7,14.5,180,15.2
8.7,14.5,190,15.6
8.7,14.5,200,15.9
8.7,14.5,210,16.2
8.7,14.5,220,16.5
8.7,14.5,230,16.8
8.7,14.5,243,17
8.7,15,8,8.7
8.7,15,15,6.2
8.7,15,20,6.5
8.7,15,30,7.4
8.7,15,40,8.2
8.7,15,50,9
8.7,15,60,9.8
8.7,15,70,10.5
8.7,15,80,11.1
8.7,15,90,11.6
8.7,15,100,12.2
8.7,15,110,12.7
8.7,15,120,13.2
8.7,15,130,13.7
8.7,15,140,14.1
8.7,15,150,14.5
8.7,15,160,14.9
8.7,15,170,15.3
8.7,15,180,15.7
8.7,15,190,16.1
8.7,15,200,16.4
8.7,15,210,16.8
8.7,15,220,17.1
8.7,15,230,17.3
8.7,15,243,17.6
8.7,15.5,8,9.5
8.7,15.5,15,6.4
8.7,15.5,20,6.7
8.7,15.5,30,7.6
8.7,15.5,40,8.5
8.7,15.5,50,9.3
8.7,15.5,60,10.1
8.7,15.5,70,10.8
8.7,15.5,80,11.4
8.7,15.5,90,12
8.7,15.5,100,12.6
8.7,15.5,110,13.1
8.7,15.5,120,13.6
8.7,15.5,130,14.1
8.7,15.5,140,14.6
8.7,15.5,150,15
8.7,15.5,160,15.4
8.7,15.5,170,15.8
8.7,15.5,180,16.2
8.7,15.5,190,16.6
8.7,15.5,200,17
8.7,15.5,210,17.3
8.7,15.5,220,17.6
8.7,15.5,230,17.9
8.7,15.5,243,18.2
8.7,16,8,10.4
8.7,16,15,6.6
8.7,16,20,6.9
8.7,16,30,7.8
8.7,16,40,8.8
8.7,16,50,9.6
8.7,16,60,10.4
8.7,16,70,11.1
8.7,16,80,11.8
8.7,16,90,12.4
8.7,16,100,13
8.7,16,110,13.5
8.7,16,120,14
8.7,16,130,14.5
8.7,16,140,15
8.7,16,150,15.5
8.7,16,160,15.9
8.7,16,170,16.3
8.7,16,180,16.7
8.7,16,190,17.1
8.7,16,200,17.5
8.7,16,210,17.8
8.7,16,220,18.2
8.7,16,230,18.5
8.7,16,243,18.7
8.7,16.5,8,11.5
8.7,16.5,15,6.9
8.7,16.5,20,7.1
8.7,16.5,30,8.1
8.7,16.5,40,9
8.7,16.5,50,9.9
8.7,16.5,60,10.7
8.7,16.5,70,11.5
8.7,16.5,80,12.1
8.7,16.5,90,12.8
8.7,16.5,100,13.4
8.7,16.5,110,13.9
8.7,16.5,120,14.5
8.7,16.5,130,15
8.7,16.5,140,15.5
8.7,16.5,150,15.9
8.7,16.5,160,16.4
8.7,16.5,170,16.8
8.7,16.5,180,17.2
8.7,16.5,190,17.6
8.7,16.5,200,18
8.7,16.5,210,18.4
8.7,16.5,220,18.7
8.7,16.5,230,19
8.7,16.5,243,19.3
8.7,17,8,12.8
8.7,17,15,7.1
8.7,17,20,7.3
8.7,17,30,8.3
8.7,17,40,9.3
8.7,17,50,10.2
8.7,17,60,11
8.7,17,70,11.8
8.7,17,80,12.5
8.7,17,90,13.1
8.7,17,100,13.8
8.7,17,110,14.3
8.7,17,120,14.9
8.7,17,130,15.4
8.7,17,140,15.9
8.7,17,150,16.4
8.7,17,160,16.9
8.7,17,170,17.3
8.7,17,180,17.7
8.7,17,190,18.2
8.7,17,200,18.6
8.7,17,210,18.9
8.7,17,220,19.3
8.7,17,230,19.6
8.7,17,243,19.9
8.7,17.5,8,14.5
8.7,17.5,15,7.3
8.7,17.5,20,7.5
8.7,17.5,30,8.5
8.7,17.5,40,9.6
8.7,17.5,50,10.5
8.7,17.5,60,11.3
8.7,17.5,70,12.1
8.7,17.5,80,12.8
8.7,17.5,90,13.5
8.7,17.5,100,14.1
8.7,17.5,110,14.7
8.7,17.5,120,15.3
8.7,17.5,130,15.9
8.7,17.5,140,16.4
8.7,17.5,150,16.9
8.7,17.5,160,17.3
8.7,17.5,170,17.8
8.7,17.5,180,18.2
8.7,17.5,190,18.7
8.7,17.5,200,19.1
8.7,17.5,210,19.5
8.7,17.5,220,19.8
8.7,17.5,230,20.1
8.7,17.5,243,20.4
8.7,18,8,16.4
8.7,18,15,7.6
8.7,18,20,7.7
8.7,18,30,8.8
8.7,18,40,9.8
8.7,18,50,10.8
8.7,18,60,11.6
8.7,18,70,12.5
8.7,18,80,13.2
8.7,18,90,13.9
8.7,18,100,14.5
8.7,18,110,15.2
8.7,18,120,15.7
8.7,18,130,16.3
8.7,18,140,16.8
8.7,18,150,17.3
8.7,18,160,17.8
8.7,18,170,18.3
8.7,18,180,18.7
8.7,18,190,19.2
8.7,18,200,19.6
8.7,18,210,20
8.7,18,220,20.4
8.7,18,230,20.7
8.7,18,243,21
8.7,18.5,8,18.7
8.7,18.5,15,7.8
8.7,18.5,20,7.9
8.7,18.5,30,9
8.7,18.5,40,10.1
8.7,18.5,50,11.1
8.7,18.5,60,12
8.7,18.5,70,12.8
8.7,18.5,80,13.5
8.7,18.5,90,14.3
8.7,18.5,100,14.9
8.7,18.5,110,15.6
8.7,18.5,120,16.1
8.7,18.5,130,16.7
8.7,18.5,140,17.3
8.7,18.5,150,17.8
8.7,18.5,160,18.3
8.7,18.5,170,18.8
8.7,18.5,180,19.3
8.7,18.5,190,19.7
8.7,18.5,200,20.1
8.7,18.5,210,20.6
8.7,18.5,220,20.9
8.7,18.5,230,21.3
8.7,18.5,243,21.6
8.7,19,8,21.4
8.7,19,15,8.1
8.7,19,20,8.2
8.7,19,30,9.2
8.7,19,40,10.3
8.7,19,50,11.3
8.7,19,60,12.3
8.7,19,70,13.1
8.7,19,80,13.9
8.7,19,90,14.6
8.7,19,100,15.3
8.7,19,110,16
8.7,19,120,16.6
8.7,19,130,17.2
8.7,19,140,17.7
8.7,19,150,18.3
8.7,19,160,18.8
8.7,19,170,19.3
8.7,19,180,19.8
8.7,19,190,20.2
8.7,19,200,20.7
8.7,19,210,21.1
8.7,19,220,21.5
8.7,19,230,21.8
8.7,19,243,22.2
8.7,19.5,8,24.3
8.7,19.5,15,8.4
8.7,19.5,20,8.4
8.7,19.5,30,9.5
8.7,19.5,40,10.6
8.7,19.5,50,11.6
8.7,19.5,60,12.6
8.7,19.5,70,13.4
8.7,19.5,80,14.2
8.7,19.5,90,15
8.7,19.5,100,15.7
8.7,19.5,110,16.4
8.7,19.5,120,17
8.7,19.5,130,17.6
8.7,19.5,140,18.2
8.7,19.5,150,18.7
8.7,19.5,160,19.3
8.7,19.5,170,19.8
8.7,19.5,180,20.3
8.7,19.5,190,20.8
8.7,19.5,200,21.2
8.7,19.5,210,21.6
8.7,19.5,220,22
8.7,19.5,230,22.4
8.7,19.5,243,22.7
8.7,20,8,27.5
8.7,20,15,8.6
8.7,20,20,8.6
8.7,20,30,9.7
8.7,20,40,10.8
8.7,20,50,11.9
8.7,20,60,12.9
8.7,20,70,13.8
8.7,20,80,14.6
8.7,20,90,15.4
8.7,20,100,16.1
8.7,20,110,16.8
8.7,20,120,17.4
8.7,20,130,18
8.7,20,140,18.6
8.7,20,150,19.2
8.7,20,160,19.7
8.7,20,170,20.3
8.7,20,180,20.8
8.7,20,190,21.3
8.7,20,200,21.7
8.7,20,210,22.2
8.7,20,220,22.6
8.7,20,230,22.9
8.7,20,243,23.3
8.8,0.05,8,0.2
8.8,0.05,15,0.2
8.8,0.05,20,0.2
8.8,0.05,30,0.2
8.8,0.05,40,0.2
8.8,0.05,50,0.2
8.8,0.05,60,0.2
8.8,0.05,70,0.2
8.8,0.05,80,0.2
8.8,0.05,90,0.2
8.8,0.05,100,0.2
8.8,0.05,110,0.2
8.8,0.05,120,0.2
8.8,0.05,130,0.2
8.8,0.05,140,0.2
8.8,0.05,150,0.2
8.8,0.05,160,0.2
8.8,0.05,170,0.3
8.8,0.05,180,0.3
8.8,0.05,190,0.3
8.8,0.05,200,0.3
8.8,0.05,210,0.3
8.8,0.05,220,0.3
8.8,0.05,230,0.3
8.8,0.05,243,0.3
8.8,1,8,0.4
8.8,1,15,0.4
8.8,1,20,0.5
8.8,1,30,0.6
8.8,1,40,0.6
8.8,1,50,0.7
8.8,1,60,0.8
8.8,1,70,0.8
8.8,1,80,0.9
8.8,1,90,0.9
8.8,1,100,1
8.8,1,110,1
8.8,1,120,1.1
8.8,1,130,1.1
8.8,1,140,1.2
8.8,1,150,1.2
8.8,1,160,1.2
8.8,1,170,1.3
8.8,1,180,1.3
8.8,1,190,1.3
8.8,1,200,1.4
8.8,1,210,1.4
8.8,1,220,1.4
8.8,1,230,1.5
8.8,1,243,1.5
8.8,1.5,8,0.6
8.8,1.5,15,0.7
8.8,1.5,20,0.7
8.8,1.5,30,0.8
8.8,1.5,40,0.9
8.8,1.5,50,1
8.8,1.5,60,1.1
8.8,1.5,70,1.2
8.8,1.5,80,1.3
8.8,1.5,90,1.3
8.8,1.5,100,1.4
8.8,1.5,110,1.5
8.8,1.5,120,1.5
8.8,1.5,130,1.6
8.8,1.5,140,1.6
8.8,1.5,150,1.7
8.8,1.5,160,1.8
8.8,1.5,170,1.8
8.8,1.5,180,1.9
8.8,1.5,190,1.9
8.8,1.5,200,1.9
8.8,1.5,210,2
8.8,1.5,220,2
8.8,1.5,230,2.1
8.8,1.5,243,2.1
8.8,2,8,0.8
8.8,2,15,0.9
8.8,2,20,0.9
8.8,2,30,1.1
8.8,2,40,1.2
8.8,2,50,1.3
8.8,2,60,1.5
8.8,2,70,1.6
8.8,2,80,1.7
8.8,2,90,1.7
8.8,2,100,1.8
8.8,2,110,1.9
8.8,2,120,2
8.8,2,130,2.1
8.8,2,140,2.1
8.8,2,150,2.2
8.8,2,160,2.3
8.8,2,170,2.3
8.8,2,180,2.4
8.8,2,190,2.5
8.8,2,200,2.5
8.8,2,210,2.6
8.8,2,220,2.6
8.8,2,230,2.7
8.8,2,243,2.7
8.8,2.5,8,1
8.8,2.5,15,1.1
8.8,2.5,20,1.2
8.8,2.5,30,1.3
8.8,2.5,40,1.5
8.8,2.5,50,1.7
8.8,2.5,60,1.8
8.8,2.5,70,1.9
8.8,2.5,80,2
8.8,2.5,90,2.1
8.8,2.5,100,2.2
8.8,2.5,110,2.3
8.8,2.5,120,2.4
8.8,2.5,130,2.5
8.8,2.5,140,2.6
8.8,2.5,150,2.7
8.8,2.5,160,2.8
8.8,2.5,170,2.9
8.8,2.5,180,2.9
8.8,2.5,190,3
8.8,2.5,200,3.1
8.8,2.5,210,3.2
8.8,2.5,220,3.2
8.8,2.5,230,3.3
8.8,2.5,243,3.4
8.8,3,8,1.2
8.8,3,15,1.3
8.8,3,20,1.4
8.8,3,30,1.6
8.8,3,40,1.8
8.8,3,50,2
8.8,3,60,2.1
8.8,3,70,2.3
8.8,3,80,2.4
8.8,3,90,2.6
8.8,3,100,2.7
8.8,3,110,2.8
8.8,3,120,2.9
8.8,3,130,3
8.8,3,140,3.1
8.8,3,150,3.2
8.8,3,160,3.3
8.8,3,170,3.4
8.8,3,180,3.5
8.8,3,190,3.6
8.8,3,200,3.7
8.8,3,210,3.7
8.8,3,220,3.8
8.8,3,230,3.9
8.8,3,243,4
8.8,3.5,8,1.4
8.8,3.5,15,1.5
8.8,3.5,20,1.6
8.8,3.5,30,1.9
8.8,3.5,40,2.1
8.8,3.5,50,2.3
8.8,3.5,60,2.5
8.8,3.5,70,2.6
8.8,3.5,80,2.8
8.8,3.5,90,3
8.8,3.5,100,3.1
8.8,3.5,110,3.2
8.8,3.5,120,3.4
8.8,3.5,130,3.5
8.8,3.5,140,3.6
8.8,3.5,150,3.7
8.8,3.5,160,3.8
8.8,3.5,170,3.9
8.8,3.5,180,4
8.8,3.5,190,4.1
8.8,3.5,200,4.2
8.8,3.5,210,4.3
8.8,3.5,220,4.4
8.8,3.5,230,4.5
8.8,3.5,243,4.6
8.8,4,8,1.6
8.8,4,15,1.7
8.8,4,20,1.8
8.8,4,30,2.1
8.8,4,40,2.4
8.8,4,50,2.6
8.8,4,60,2.8
8.8,4,70,3
8.8,4,80,3.2
8.8,4,90,3.4
8.8,4,100,3.5
8.8,4,110,3.7
8.8,4,120,3.8
8.8,4,130,3.9
8.8,4,140,4.1
8.8,4,150,4.2
8.8,4,160,4.3
8.8,4,170,4.4
8.8,4,180,4.6
8.8,4,190,4.7
8.8,4,200,4.8
8.8,4,210,4.9
8.8,4,220,5
8.8,4,230,5.1
8.8,4,243,5.2
8.8,4.5,8,1.9
8.8,4.5,15,1.9
8.8,4.5,20,2.1
8.8,4.5,30,2.4
8.8,4.5,40,2.7
8.8,4.5,50,2.9
8.8,4.5,60,3.2
8.8,4.5,70,3.4
8.8,4.5,80,3.6
8.8,4.5,90,3.8
8.8,4.5,100,3.9
8.8,4.5,110,4.1
8.8,4.5,120,4.3
8.8,4.5,130,4.4
8.8,4.5,140,4.6
8.8,4.5,150,4.7
8.8,4.5,160,4.8
8.8,4.5,170,5
8.8,4.5,180,5.1
8.8,4.5,190,5.2
8.8,4.5,200,5.3
8.8,4.5,210,5.5
8.8,4.5,220,5.6
8.8,4.5,230,5.7
8.8,4.5,243,5.8
8.8,5,8,2.1
8.8,5,15,2.1
8.8,5,20,2.3
8.8,5,30,2.6
8.8,5,40,2.9
8.8,5,50,3.2
8.8,5,60,3.5
8.8,5,70,3.7
8.8,5,80,3.9
8.8,5,90,4.2
8.8,5,100,4.4
8.8,5,110,4.5
8.8,5,120,4.7
8.8,5,130,4.9
8.8,5,140,5
8.8,5,150,5.2
8.8,5,160,5.4
8.8,5,170,5.5
8.8,5,180,5.6
8.8,5,190,5.8
8.8,5,200,5.9
8.8,5,210,6
8.8,5,220,6.2
8.8,5,230,6.3
8.8,5,243,6.4
8.8,5.5,8,2.3
8.8,5.5,15,2.3
8.8,5.5,20,2.5
8.8,5.5,30,2.9
8.8,5.5,40,3.2
8.8,5.5,50,3.5
8.8,5.5,60,3.8
8.8,5.5,70,4.1
